Object	RA	e_RA	Dec	e_Dec	Distance	e_Distance	FeH	e_FeH	Parallax	e_Parallax	Tspec	e_Tspec	logg	e_logg
1.60813114255302E+018	213.82679798123	1.76111111111111E-08	52.98399184048	0.000000019	916.71637	59.3723755	0.3181	0	1.0683	0.078	4174.4453	0	4.6552	0
1.60804482659405E+018	215.11000832398	1.53055555555556E-08	53.12202093232	1.56944444444444E-08	995.110107	64.9896235000001	0.0088	0	0.9701	0.0675	4149.7002	0	4.5063	0
1.60798287598552E+018	215.42132131664	2.77222222222222E-08	52.87547552303	2.99444444444444E-08	677.907043	62.0855715	-0.4214	0	1.4549	0.1171	3595.0669	0	4.8666	0
1.60810739997384E+018	213.6844175477	0.000000019	52.60932094439	2.00833333333333E-08	824.183899	60.296753	0.4883	0	1.1939	0.0847	4192.7778	0	4.6367	0
1.60822518515629E+018	213.90118119619	2.41666666666667E-09	53.0448482281	0.00000000275	792.659241	7.5243835	-0.5476	0	1.2335	0.0111	6193.8027	0	4.184	0
1.60805534067403E+018	214.60607036659	5.53055555555556E-08	53.22799567739	5.91111111111111E-08	570.147278	82.7946015	nan	0	1.765	0.2494	nan	0	nan	0
1.60784540696897E+018	214.65650792472	1.31944444444444E-08	52.13365154906	1.27222222222222E-08	517.178223	13.3731995	nan	0	1.8965	0.0547	nan	0	nan	0
1.60789041822616E+018	213.82909827405	2.88055555555556E-08	52.3716021981	2.68333333333333E-08	375.158203	19.452057	nan	0	2.6052	0.1239	nan	0	nan	0
1.60810784665044E+018	213.67390177503	1.58888888888889E-08	52.63282640264	0.000000018	665.29718	33.11911	-0.3755	0	1.4933	0.0714	3798.7971	0	4.7848	0
1.60810784665044E+018	213.67259785773	7.19444444444444E-09	52.64223900094	8.30555555555556E-09	1486.875	69.4508050000001	-0.7451	0	0.6497	0.0338	5285.2134	0	4.4182	0
1.60794161423546E+018	215.41843071661	1.09166666666667E-08	52.47584716027	0.00000001175	1103.93762	57.213075	0.0474	0	0.8798	0.0505	4254.1499	0	4.5344	0
1.60794140378095E+018	215.41645034067	0.00000002275	52.47202719142	2.46111111111111E-08	327.161285	10.0848235	nan	0	3.01	0.1047	nan	0	nan	0
1.60788570664598E+018	214.03114350293	7.10277777777778E-08	52.24061798836	6.57222222222222E-08	623.749939	122.1478275	nan	0	1.6891	0.2883	nan	0	nan	0
1.60799184387727E+018	215.39217885696	3.46666666666667E-08	52.92884358755	3.49444444444444E-08	648.790161	66.635101	-0.362	0	1.5134	0.1508	3495.9524	0	4.8491	0
1.60804163543379E+018	215.16828583856	1.94444444444444E-08	53.1012766644	1.93333333333333E-08	495.563141	20.1180875	-0.6413	0	2.0104	0.0816	3594.9011	0	4.5516	0
1.60794164429912E+018	215.42819625839	1.39166666666667E-08	52.48635335653	0.00000001525	209.565491	2.890091	-0.0325	0	4.7301	0.0632	3369.7961	0	4.877	0
1.60789041822616E+018	213.83364833673	1.40277777777778E-08	52.36372501326	1.33888888888889E-08	707.590759	31.564972	-0.001	0	1.3909	0.06	4290.0938	0	4.4936	0
1.60805249311109E+018	214.85846119826	1.58333333333333E-08	53.20575965297	0.0000000155	766.007874	42.411835	-0.6716	0	1.2837	0.0659	3965.2725	0	4.7875	0
1.60793910167843E+018	215.31274188012	3.95833333333333E-08	52.35527404912	4.44444444444445E-08	593.881714	73.5769655	nan	0	1.6646	0.1895	nan	0	nan	0
1.60822020299425E+018	214.38586840284	2.63888888888889E-09	53.22067111126	0.00000000275	491.460968	2.43199199999998	-0.1831	0	2.0076	0.0119	5555.7095	0	4.4748	0
1.60822013427477E+018	214.43324825503	1.53333333333333E-08	53.2261550736	1.53611111111111E-08	414.367279	12.6412505	0.2138	0	2.3789	0.0665	3537.283	0	4.7298	0
1.60812165926525E+018	213.67069475043	6.11111111111111E-09	52.74313296744	6.47222222222222E-09	1087.07849	37.0560300000001	-0.4532	0	0.8896	0.028	5229.6626	0	4.4847	0
1.60807960294552E+018	213.73692002913	4.22222222222222E-09	52.46757416781	4.69444444444444E-09	1311.11011	30.6326300000001	-0.5023	0	0.7368	0.0199	5894.7046	0	4.3602	0
1.6079690676664E+018	215.48962274321	1.90555555555556E-08	52.72021339234	1.91944444444444E-08	658.994019	34.447174	-0.4854	0	1.5123	0.0838	5723.8726	0	4.3197	0
1.60805207649888E+018	214.90109999511	3.44166666666667E-08	53.19885981404	3.47777777777778E-08	1215.93201	316.51367	-0.673	0	0.8753	0.1466	3858.3826	0	4.8471	0
1.60810643360477E+018	213.6872740655	1.26388888888889E-08	52.55758058182	0.00000001425	334.022278	6.34373499999998	-0.3077	0	2.9467	0.0588	3489.688	0	4.5861	0
1.60788574530176E+018	214.00227751909	9.36111111111111E-09	52.25026753858	9.16666666666667E-09	1111.90222	45.1663249999999	nan	0	0.868	0.0398	nan	0	nan	0
1.60793274942295E+018	215.18618073719	4.44444444444444E-09	52.26723111544	5.08333333333333E-09	2157.74609	116.639835	-2.2061	0	0.4349	0.0229	6319.4072	0	4.0448	0
1.60793158119185E+018	215.0536942912	1.64444444444444E-08	52.20681433	1.68611111111111E-08	1809.07886	238.896545	-0.3256	0	0.5287	0.0759	4470.0405	0	4.4654	0
1.6078848863083E+018	214.07262491658	7.47222222222222E-09	52.21789356485	7.22222222222222E-09	1307.35437	60.9408599999999	-0.6456	0	0.7455	0.0318	5317.2144	0	4.6066	0
1.60805207649888E+018	214.90394350666	4.31388888888889E-08	53.19948080272	4.36944444444444E-08	1027.00598	161.78714	nan	0	0.9666	0.1822	nan	0	nan	0
1.6080405702819E+018	215.26696064794	4.66666666666667E-09	53.04806178234	5.13888888888889E-09	1096.12073	20.77765	-0.6457	0	0.8883	0.0204	5650.4595	0	4.4773	0
1.60789158216042E+018	214.43753053599	2.19444444444444E-08	52.13099887937	2.19166666666667E-08	1883.38098	302.42023	-0.0515	0	0.5072	0.0925	4430.8301	0	4.5374	0
1.6080405702819E+018	215.25779998756	2.88888888888889E-09	53.05457531882	3.19444444444444E-09	314.036011	1.18055749999999	0.2956	0	3.1597	0.0128	4568.6147	0	4.5833	0
1.60783774474735E+018	215.04144363936	4.19444444444444E-09	52.20138833882	4.41666666666667E-09	586.390137	8.014679	-0.5075	0	1.6747	0.0197	5140.2471	0	4.606	0
1.6078848863083E+018	214.05944863372	1.68888888888889E-08	52.22229671917	1.56111111111111E-08	883.115295	53.9598085	-0.4787	0	1.0981	0.0687	3873.2253	0	4.7755	0
1.60784530388975E+018	214.64645530436	1.54722222222222E-08	52.12547165431	1.46944444444444E-08	749.254211	32.1715395	-0.2155	0	1.3098	0.0649	4284.6968	0	4.4385	0
1.60804156241889E+018	215.17988861092	0.0000000745	53.10131376805	6.87222222222222E-08	663.023804	133.3344115	nan	0	1.6043	0.2975	nan	0	nan	0
1.60812904660898E+018	213.74192914299	2.23333333333333E-08	52.91307929486	2.46944444444444E-08	831.25824	74.2625125	-0.7746	0	1.1588	0.1088	3591.9617	0	4.5427	0
1.60796569611613E+018	215.47336729986	3.24444444444444E-08	52.55995165189	3.37777777777778E-08	453.597473	32.700455	-1.0826	0	2.1767	0.1427	3333.9255	0	4.6175	0
1.60813138307119E+018	213.85383481311	4.88888888888889E-09	53.02557367087	5.27777777777778E-09	763.208984	13.8800965	-0.5763	0	1.282	0.022	5180.3491	0	4.5621	0
1.60784520081054E+018	214.67769085045	3.21944444444445E-08	52.1259483774	3.05555555555556E-08	709.997986	69.5523685	-0.5547	0	1.4448	0.1372	3473.7031	0	4.0609	0
1.60784767471173E+018	214.86732866583	9.58333333333334E-09	52.15131033737	1.06944444444444E-08	626.51947	15.5674745	-0.0013	0	1.5649	0.0455	4316.0767	0	4.6325	0
1.60784832754676E+018	214.8413558286	0.00000000575	52.14604218928	6.11111111111111E-09	546.581665	6.63644450000004	-0.2913	0	1.801	0.0262	4387.9702	0	4.4924	0
1.60784564748714E+018	214.55241323134	1.02777777777778E-08	52.1224651817	1.05555555555556E-08	3379.88428	589.788695	-1.2972	0	0.2698	0.0449	5760.2021	0	4.4892	0
1.60821594238667E+018	214.09235986044	1.71944444444444E-08	53.15511792385	1.83333333333333E-08	350.175171	11.0337985	nan	0	2.8204	0.0785	nan	0	nan	0
1.60788996725381E+018	213.8349885286	5.26388888888889E-08	52.35251442122	5.11944444444444E-08	453.189453	40.7561035	nan	0	2.2708	0.2231	nan	0	nan	0
1.60812863429214E+018	213.72272100615	8.63888888888889E-09	52.89205009064	8.55555555555556E-09	570.729797	11.589813	0.0117	0	1.7215	0.039	4457.2642	0	4.6328	0
1.60793910167843E+018	215.32018633929	2.13611111111111E-08	52.35121643454	0.00000002225	1111.53955	109.898165	0.0091	0	0.8873	0.0984	4134.4648	0	4.3767	0
1.60807967166499E+018	213.71053426926	1.99722222222222E-08	52.49252428927	2.12222222222222E-08	651.799561	33.578888	-0.2722	0	1.501	0.0903	3810.2344	0	4.7454	0
1.60784533824949E+018	214.62038104616	3.72222222222222E-09	52.12057495694	3.80555555555556E-09	445.373901	3.72395350000002	-0.3344	0	2.2166	0.0164	4896.9395	0	4.6093	0
1.60810650662064E+018	213.67375346044	0.00000000325	52.56650825753	0.0000000035	607.139648	5.53164649999997	-0.1262	0	1.6163	0.0147	5431.0884	0	4.4798	0
1.60812258268126E+018	213.68543370761	0.00000000275	52.82997601538	2.97222222222222E-09	1073.69019	16.64124	-0.9783	0	0.9059	0.0132	6119.5645	0	4.1285	0
1.60812990560244E+018	213.74885748172	2.47222222222222E-09	52.93212212887	2.86111111111111E-09	915.430542	9.26547249999999	-0.818	0	1.0627	0.0123	5677.1563	0	3.8329	0
1.60805516887534E+018	214.69020920983	2.26666666666667E-08	53.23676553229	2.36388888888889E-08	1262.51257	166.61444	-0.5293	0	0.7849	0.0978	4032.8784	0	4.7646	0
1.60789505249401E+018	214.2758568114	1.41111111111111E-08	52.1494471463	1.34722222222222E-08	884.206299	51.3815305	-0.741	0	1.108	0.059	3649.3845	0	4.3119	0
1.60784571620661E+018	214.59970642746	3.83333333333333E-09	52.11844296501	3.97222222222222E-09	265.099152	1.33454900000001	0.309	0	3.7402	0.0167	4305.6709	0	4.6613	0
1.60796875842876E+018	215.50511859325	6.61111111111111E-09	52.68628920713	6.36111111111111E-09	3253.42969	365.220945	-3.0103	0	0.2758	0.0282	6614.228	0	4.1347	0
1.60805572292649E+018	214.80317497823	6.91666666666667E-09	53.2257777109	7.16666666666667E-09	1811.42554	96.28534	-0.5289	0	0.5206	0.03	5671.1689	0	4.4044	0
1.60822140558509E+018	214.22335036208	1.65555555555556E-08	53.20058258047	1.76388888888889E-08	1902.83472	233.80469	-0.107	0	0.4832	0.0768	4756.0986	0	4.6553	0
1.6082217835422E+018	214.15812879471	2.81944444444444E-08	53.18295434364	3.04166666666667E-08	472.287933	34.198807	-0.6776	0	2.0977	0.1337	3250.5862	0	4.6022	0
1.60783767602787E+018	215.00244563466	6.15277777777778E-08	52.17978363414	6.36111111111111E-08	428.305359	52.3543545	nan	0	2.3366	0.2858	nan	0	nan	0
1.60799328698644E+018	215.32945119163	0.0000000395	53.01397162493	4.22222222222222E-08	206.84198	8.4848025	nan	0	4.8137	0.1698	nan	0	nan	0
1.60822023735399E+018	214.39421963226	0.0000000235	53.23298556998	2.39722222222222E-08	1642.63367	294.040955	-0.1855	0	0.6277	0.1021	4202.9316	0	4.6919	0
1.60798181512934E+018	215.47971517756	5.13888888888889E-09	52.82078634214	5.36111111111111E-09	2029.83496	95.7543949999999	-0.5298	0	0.4732	0.023	5430.0571	0	4.1386	0
1.60804565552317E+018	215.06403655323	0.00000000625	53.16176370696	6.13888888888889E-09	1021.43622	25.360902	-0.2581	0	0.9526	0.0263	4408.1475	0	4.2495	0
1.60822531829906E+018	213.90834164761	0.000000029	53.07405378256	3.05833333333333E-08	1198.8927	199.306275	-0.8194	0	0.8287	0.1333	3618.0579	0	4.5323	0
1.60789196011754E+018	214.35556183678	5.43055555555556E-08	52.13186124713	5.06944444444444E-08	559.730774	63.561142	nan	0	1.7856	0.2173	nan	0	nan	0
1.6080794998663E+018	213.72449297277	0.00000001525	52.45590443381	1.73055555555556E-08	2080.24023	304.03717	-0.6787	0	0.427	0.0702	5098.2827	0	4.7057	0
1.60793268070349E+018	215.20099445867	3.55555555555556E-09	52.26143557235	4.22222222222222E-09	450.559143	3.85871900000001	-0.2093	0	2.2042	0.0184	6020.4736	0	4.244	0
1.60808262231053E+018	213.69957793362	6.42777777777778E-08	52.49224467188	6.91388888888889E-08	346.425415	40.3631745	nan	0	2.9414	0.2894	nan	0	nan	0
1.60798854963804E+018	215.45758743011	2.69444444444444E-09	52.87330444497	0.000000003	765.478699	6.83154300000001	-0.5805	0	1.2767	0.0119	5998.9033	0	4.2967	0
1.60804568988292E+018	215.08016332088	7.94444444444445E-09	53.15855871433	0.00000000775	1228.87524	49.029415	-1.4144	0	0.7921	0.0323	5568.7178	0	4.5748	0
1.60804492967328E+018	215.09251300075	2.72777777777778E-08	53.15410187069	2.62777777777778E-08	709.493774	54.665924	-1.177	0	1.4185	0.1123	3371.2837	0	4.3701	0
1.60807919062865E+018	213.73973051051	2.00833333333333E-08	52.43007851249	0.000000022	478.810822	16.8511355	-0.2151	0	2.0527	0.0919	3526.0979	0	4.8297	0
1.60805218387344E+018	214.90934530549	1.26666666666667E-08	53.21123741709	1.29722222222222E-08	3154.84448	515.64221	-1.4201	0	0.2948	0.0541	6110.752	0	4.4806	0
1.60784808702859E+018	214.72952017664	3.34166666666667E-08	52.12002294005	3.13611111111111E-08	879.373962	100.4008485	-0.8608	0	1.0947	0.1416	3524.366	0	4.6325	0
1.60804599912055E+018	215.01534068912	6.72222222222222E-09	53.18272069694	6.91666666666667E-09	1335.13635	52.561585	-0.6009	0	0.7268	0.0285	5375.6953	0	4.4774	0
1.60824288042159E+018	214.51681630159	4.80555555555556E-09	53.24685395138	5.08333333333333E-09	407.499847	3.55780000000001	nan	0	2.4243	0.0212	nan	0	nan	0
1.60807946550656E+018	213.72105179867	2.38888888888889E-09	52.45191864697	2.77777777777778E-09	592.919373	4.0401	-0.0856	0	1.6689	0.0114	5763.3242	0	4.0921	0
1.60813138307121E+018	213.84528615966	2.20555555555556E-08	53.03735993804	2.32777777777778E-08	632.250427	44.9454955	-0.5229	0	1.5537	0.1015	3582.877	0	4.2835	0
1.60798143717221E+018	215.49924151609	4.52777777777778E-09	52.79044499863	4.27777777777778E-09	1471.21216	44.36603	-3.0963	0	0.6496	0.0193	6639.9604	0	4.3029	0
1.60807925934813E+018	213.72618083563	9.66666666666667E-09	52.44336298429	1.03888888888889E-08	1087.56531	42.48218	-0.3446	0	0.8971	0.0439	4757.1587	0	4.6053	0
1.60799198561188E+018	215.4115587415	2.86111111111111E-09	52.94452118798	3.30555555555556E-09	613.415222	5.44284049999999	-0.3296	0	1.6044	0.0136	5683.0249	0	4.4951	0
1.60784496029237E+018	214.60302300517	2.72222222222222E-09	52.11058096899	2.83333333333333E-09	512.054382	3.01020799999998	-0.1358	0	1.9318	0.0121	5713.7695	0	4.2537	0
1.60805589042985E+018	214.71326603429	0.0000000595	53.24389938455	5.86944444444444E-08	364.98761	35.1812285	nan	0	2.7704	0.2436	nan	0	nan	0
1.60789509115116E+018	214.25261890797	1.98055555555556E-08	52.14557702214	1.93055555555556E-08	1444.24829	159.317565	-0.271	0	0.6726	0.0816	3996.9563	0	4.692	0
1.60789000161357E+018	213.81184674401	0.00000017925	52.34952293296	1.87527777777778E-07	218.48439	44.8524475	nan	0	4.8679	0.7872	nan	0	nan	0
1.60784513209106E+018	214.70395289797	3.26666666666667E-08	52.11351349058	3.09444444444444E-08	750.945129	83.671112	-0.7885	0	1.3562	0.1386	3362.4082	0	4.6154	0
1.60784441053656E+018	214.5029693921	3.91666666666667E-09	52.11005448691	4.13888888888889E-09	894.54718	13.903229	0.0569	0	1.0907	0.0175	5548.7935	0	4.3825	0
1.60784221151384E+018	214.71376266351	6.19166666666667E-08	52.11394256005	5.90833333333333E-08	757.615173	146.326996	nan	0	1.4324	0.2697	nan	0	nan	0
1.60787261988172E+018	214.18451411465	3.16666666666667E-09	52.15996373338	3.16666666666667E-09	845.004211	8.57833899999997	-0.1407	0	1.1569	0.0135	5568.479	0	4.3348	0
1.60807956858578E+018	213.69464923762	0.000000008	52.47876717359	8.69444444444445E-09	2153.07739	172.37488	-0.9789	0	0.4443	0.0373	6004.4058	0	4.4241	0
1.60812203722237E+018	213.64604011589	0.00000001525	52.7825119183	1.63611111111111E-08	564.531128	18.9519345	-0.4088	0	1.7395	0.0704	3793.4121	0	4.7861	0
1.607931168875E+018	215.18202756894	2.46111111111111E-08	52.24055938002	2.71111111111111E-08	1283.32275	274.2478	-0.0866	0	0.7272	0.125	3883.4238	0	4.6853	0
1.60813200154648E+018	213.81446902893	2.77777777777778E-09	53.022095111	2.94444444444444E-09	864.70575	9.84225449999997	0.0654	0	1.1263	0.0124	5619.6206	0	4.2359	0
1.60805548240831E+018	214.61982941831	0.00000001275	53.25368475615	1.24722222222222E-08	362.715637	6.43147300000001	0.045	0	2.7122	0.0539	3636.106	0	4.726	0
1.60808252352328E+018	213.68405917839	3.52777777777778E-09	52.49285386056	3.77777777777778E-09	1291.12952	26.5534700000001	-0.54	0	0.7465	0.0162	5575.0557	0	4.1622	0
1.60798857970209E+018	215.46575614407	4.88333333333333E-08	52.88323855129	5.50277777777778E-08	565.792786	57.1036835	nan	0	1.8131	0.2172	nan	0	nan	0
1.60805571863548E+018	214.81166038945	4.69166666666667E-08	53.2368461625	0.00000004825	1021.53937	166.0310655	nan	0	1.0008	0.1961	nan	0	nan	0
1.60784502901185E+018	214.68148207871	6.83611111111111E-08	52.10894441646	6.32777777777778E-08	615.534607	110.9658505	nan	0	1.6268	0.2871	nan	0	nan	0
1.60793312738009E+018	215.31779118605	1.31944444444444E-08	52.32314084727	1.55277777777778E-08	445.618164	12.7502135	-0.5168	0	2.2185	0.0624	3605.0078	0	4.5406	0
1.60789131157943E+018	214.47600143946	4.69444444444444E-09	52.10854209053	4.86111111111111E-09	757.08136	10.8427735	-0.0779	0	1.292	0.0204	4953.2612	0	4.4969	0
1.60807953422605E+018	213.69566617114	9.72222222222222E-09	52.4712173984	1.08333333333333E-08	824.473145	28.7170105	0.001	0	1.1751	0.0461	4047.4551	0	4.5201	0
1.60799339436114E+018	215.33589319318	6.38888888888889E-09	53.02881393176	6.86111111111111E-09	1661.55347	67.7615950000001	-0.785	0	0.5764	0.0275	5783.6406	0	4.5	0
1.60784742989661E+018	214.89786423034	8.55555555555556E-09	52.13845202377	9.05555555555556E-09	823.267761	29.309387	-1.2938	0	1.1921	0.041	4650.4531	0	4.3292	0
1.6079889619549E+018	215.43905486689	1.00833333333333E-08	52.92592682667	1.13055555555556E-08	2396.96875	257.6355	-0.9396	0	0.387	0.047	5710.0132	0	4.6779	0
1.60787261988172E+018	214.18174340366	9.19444444444444E-09	52.15677507475	8.83333333333334E-09	1460.57104	81.1209699999999	-0.6759	0	0.6602	0.0384	5214.0967	0	4.4951	0
1.60783749993224E+018	215.04131060945	1.97777777777778E-08	52.1775254273	2.05277777777778E-08	626.213928	38.2066955	-0.0278	0	1.5777	0.092	3821.2549	0	4.3783	0
1.60812203722237E+018	213.64233380105	3.41666666666667E-09	52.78866604744	3.38888888888889E-09	909.65625	14.1216735	-0.6881	0	1.0711	0.0152	5908.396	0	4.3551	0
1.60798895765992E+018	215.44009140523	0.000000017	52.92635108388	1.86666666666667E-08	1804.69763	194.153075	-1.3078	0	0.5154	0.0786	5421.9785	0	4.7292	0
1.60783722935127E+018	214.97290101227	2.61111111111111E-09	52.15607168719	2.88888888888889E-09	471.629028	3.56707750000001	-0.5063	0	2.0914	0.0123	5562.1089	0	4.3945	0
1.60788464579014E+018	214.08062013103	1.13611111111111E-08	52.18890655921	1.11944444444444E-08	805.78009	33.608551	0.0224	0	1.2033	0.0498	4288.6055	0	4.5112	0
1.60793130631395E+018	215.09141677314	2.37777777777778E-08	52.19444048763	2.48055555555556E-08	1198.32495	175.375975	-0.0303	0	0.8076	0.1105	3632.4668	0	4.7376	0
1.60811997563807E+018	213.62424307512	6.88888888888889E-09	52.69131122415	7.30555555555556E-09	1022.47858	27.7911354999999	-0.1075	0	0.9576	0.0316	4818.0083	0	4.5037	0
1.60784753297582E+018	214.84553371993	1.38055555555556E-08	52.12508385858	1.55833333333333E-08	1746.78687	200.054995	-0.8615	0	0.5598	0.0664	4955.7935	0	4.7045	0
1.60812203722238E+018	213.64193344777	6.55555555555556E-09	52.79809996161	6.77777777777778E-09	1392.40576	45.82703	-1.6129	0	0.6869	0.03	6285.4727	0	4.5935	0
1.60808376047384E+018	213.64517979259	2.63888888888889E-09	52.5598546735	0.000000003	255.73996	0.807014499999994	0.1712	0	3.8824	0.0126	4528.0698	0	4.5813	0
1.60799305076375E+018	215.37140882501	0.00000000425	53.00423869501	4.77777777777778E-09	773.700195	11.289429	-0.6594	0	1.268	0.0194	5452.0176	0	4.6125	0
1.60783760730839E+018	215.02522194343	9.72222222222222E-09	52.16955203065	1.03611111111111E-08	3351.06616	489.572755	-1.0591	0	0.2606	0.0453	6022.9995	0	4.4109	0
1.60804503704788E+018	215.10882474295	3.85833333333333E-08	53.16255256195	3.73888888888889E-08	861.48999	122.8934935	nan	0	1.1494	0.1607	nan	0	nan	0
1.6082222602824E+018	214.22142617741	2.80555555555556E-08	53.21821581106	2.98611111111111E-08	682.38147	66.0360415	-0.7731	0	1.4635	0.1309	3728.6658	0	4.9156	0
1.60798858399778E+018	215.46802862919	1.24166666666667E-08	52.89414932092	1.39722222222222E-08	904.076721	52.531738	-0.0286	0	1.0849	0.0564	4402.3457	0	4.6602	0
1.60804176857733E+018	215.19259165766	2.37777777777778E-08	53.12552210538	2.31388888888889E-08	462.589722	22.6272125	-0.352	0	2.1572	0.0977	3274.6101	0	4.4231	0
1.60822737988339E+018	213.98985069013	5.44722222222222E-08	53.1394995761	0.00000005875	769.911987	147.375549	nan	0	1.2645	0.244	nan	0	nan	0
1.60793260768785E+018	215.24814757428	2.11388888888889E-08	52.26760477498	2.56388888888889E-08	993.778809	93.052644	-0.0053	0	0.9911	0.1093	4139.0503	0	4.5094	0
1.60805524189014E+018	214.66945004763	4.13888888888889E-09	53.25797401196	0.0000000045	485.871796	4.35472099999998	0.1179	0	2.0353	0.0179	4730.6782	0	4.551	0
1.6079329555814E+018	215.27861058633	4.61111111111111E-09	52.28645613346	5.36111111111111E-09	282.25528	2.15945450000001	0.2903	0	3.5158	0.0227	4192.1841	0	4.4564	0
1.6079384144836E+018	215.45695143666	2.86111111111111E-09	52.45139468387	3.08333333333333E-09	1759.71692	34.25195	nan	0	0.5509	0.0128	nan	0	nan	0
1.60822154302405E+018	214.24078353524	1.10555555555556E-08	53.22488476519	1.09722222222222E-08	374.154266	5.9576265	-2.4875	0	2.6402	0.0486	4296.75	0	4.4806	0
1.60813207026596E+018	213.80612060664	4.05555555555556E-09	53.02833277727	4.38888888888889E-09	3303.87769	181.977665	-0.1598	0	0.2746	0.0183	5333.8408	0	3.4382	0
1.60783750422918E+018	215.04678339548	2.27777777777778E-09	52.17299811878	2.47222222222222E-09	362.436005	1.27856450000002	-0.5529	0	2.7183	0.0109	6121.147	0	4.2618	0
1.60812330423586E+018	213.65041467676	1.73333333333333E-08	52.83913460756	1.81388888888889E-08	1916.03186	329.607055	-0.5306	0	0.509	0.0792	4535.2471	0	4.7022	0
1.60822779220026E+018	214.08021090632	1.74444444444444E-08	53.18122676924	2.00833333333333E-08	776.607605	46.962494	-0.3087	0	1.2777	0.0793	3778.3689	0	4.6034	0
1.60784788087016E+018	214.79954041008	1.83055555555556E-08	52.11194348259	1.88055555555556E-08	862.897156	55.6405945	-0.3281	0	1.1496	0.0817	3692.6001	0	4.5887	0
1.60789206319675E+018	214.29461893578	1.83055555555556E-08	52.12164887474	1.80555555555556E-08	1244.82568	128.432255	-0.5184	0	0.7646	0.0768	4069.6887	0	4.5822	0
1.60787158908958E+018	214.23242106308	2.66666666666667E-09	52.13421453272	2.86111111111111E-09	174.059128	0.362067999999994	-0.7264	0	5.725	0.0118	5630.8613	0	4.1222	0
1.60788962795218E+018	213.84514948963	2.86111111111111E-09	52.3012970152	2.83333333333333E-09	844.004395	9.02264400000001	-0.013	0	1.1588	0.0126	5589.1216	0	4.1276	0
1.60822202406037E+018	214.16462071944	3.88055555555556E-08	53.20965198504	4.01111111111111E-08	434.724152	28.8846435	-1.319	0	2.303	0.1755	3618.4331	0	5.0566	0
1.60788955493669E+018	213.86133016462	4.43611111111111E-08	52.28948698975	4.21388888888889E-08	345.267456	18.5770565	nan	0	2.9016	0.1851	nan	0	nan	0
1.60787162344932E+018	214.24683707885	1.56111111111111E-08	52.13025049513	1.55555555555556E-08	3212.67944	517.40503	-0.5569	0	0.2772	0.0658	5444.1904	0	4.6218	0
1.60789110542098E+018	214.38537692444	4.08333333333333E-09	52.10610998357	0.00000000425	1801.55664	51.6149250000001	-0.0751	0	0.5316	0.0175	5332.374	0	4.1209	0
1.60784482285342E+018	214.57932689607	1.32777777777778E-08	52.09416935706	1.34444444444444E-08	416.523346	9.774597	-0.4742	0	2.3766	0.0588	3630.2578	0	4.6446	0
1.60798889323543E+018	215.4682617023	1.66111111111111E-08	52.91144551224	0.00000001825	508.444702	19.8867645	-0.2239	0	1.93	0.0745	3600.8503	0	4.3448	0
1.60788426354334E+018	214.05968749479	4.13333333333333E-08	52.18613314184	3.81666666666667E-08	131.327927	3.141426	-0.0952	0	7.6177	0.1697	2965.8025	0	5.0685	0
1.60822779649641E+018	214.07983064944	1.72222222222222E-08	53.18383766802	2.03333333333333E-08	2186.60742	366.81195	-1.0927	0	0.4126	0.0783	4992.3594	0	4.7553	0
1.60787275732067E+018	214.12488281769	9.91666666666667E-09	52.1626644132	0.00000000975	850.41687	34.569824	-0.4416	0	1.1475	0.0436	5532.748	0	4.552	0
1.60793103143605E+018	215.15998363784	2.41666666666667E-09	52.21319505864	2.63888888888889E-09	9708.43555	1104.89501	nan	0	0.0747	0.0121	nan	0	nan	0
1.60784430316041E+018	214.50491959515	2.24722222222222E-08	52.09494551959	2.47222222222222E-08	1520.3468	209.739195	-0.7959	0	0.643	0.1008	4760.6387	0	4.7202	0
1.60813161929265E+018	213.76428654346	1.09444444444444E-08	53.00284841466	1.18611111111111E-08	1276.10583	101.07672	0.1394	0	0.7426	0.0503	4703.4028	0	4.5978	0
1.60793893417586E+018	215.49315035863	6.38888888888889E-09	52.48969692552	6.72222222222222E-09	879.017883	21.5567935	-0.7965	0	1.1114	0.0285	4583.5449	0	4.1903	0
1.60805668499953E+018	214.7048291114	2.88888888888889E-09	53.26308578628	2.86111111111111E-09	849.100952	7.80682400000001	-0.1258	0	1.1601	0.0122	6274.4922	0	3.928	0
1.60787275732067E+018	214.12426536666	2.91666666666667E-09	52.16072374356	2.80555555555556E-09	858.895264	8.72640949999999	-0.4087	0	1.1368	0.0127	6144.6001	0	4.1396	0
1.60784715931566E+018	214.83672663304	0.000000011	52.11333391696	1.16111111111111E-08	4416.51221	820.46289	-0.2542	0	0.182	0.0504	5310.4375	0	4.5578	0
1.60796538687835E+018	215.5130576784	2.15277777777778E-08	52.52667022686	2.26111111111111E-08	362.57135	13.2082215	-0.4352	0	2.7511	0.0942	3410.6331	0	4.5874	0
1.60807757572097E+018	213.77910990029	5.61111111111111E-09	52.34681415145	0.0000000055	1546.02014	55.9588	-0.504	0	0.6234	0.0242	5975.2847	0	4.5796	0
1.60804104702281E+018	215.27854097935	1.87777777777778E-08	53.09062346678	1.99444444444444E-08	1436.91589	159.72638	-0.0935	0	0.666	0.0807	4375.5791	0	4.5261	0
